,ObsTimeMonth,ObsTimeDay,StnPres,Temperature,T Max,T Max Time,T Min,T Min Time,RH,WS,WD,Precp,SunShine,latitude,altitude
2559,1,3,1018.9,20.8,21.9,2017-01-03 13:35,19.9,2017-01-03 06:52,76,3.0,70,2.5,0.0,24.9976,9.7
2560,1,4,1016.2,22.9,26.7,2017-01-04 13:50,18.8,2017-01-04 07:24,70,2.8,70,0.0,4.6,24.9976,9.7
2561,1,5,1015.3,21.5,25.6,2017-01-05 12:58,18.1,2017-01-05 05:40,74,1.0,200,0.0,0.8,24.9976,9.7
2562,1,6,1014.4,21.9,25.5,2017-01-06 11:33,19.1,2017-01-06 02:20,74,1.6,70,T,0.7,24.9976,9.7
2563,1,7,1012.1,22.2,26.2,2017-01-07 12:35,20.1,2017-01-07 06:38,75,1.0,260,T,1.4,24.9976,9.7
2564,1,8,1013.3,20.1,22.4,2017-01-08 10:52,18.6,2017-01-08 23:51,75,1.8,70,T,0.0,24.9976,9.7
2565,1,9,1017.6,17.7,18.6,2017-01-09 00:01,16.7,2017-01-09 18:13,68,3.2,70,0.0,0.0,24.9976,9.7
2566,1,10,1018.9,18.7,21.5,2017-01-10 13:54,16.7,2017-01-10 02:40,65,3.5,70,0.0,5.5,24.9976,9.7
2567,1,11,1017.9,19.7,22.4,2017-01-11 11:43,18.3,2017-01-11 00:01,70,4.2,70,0.0,4.9,24.9976,9.7
2568,1,12,1014.6,20.1,22.1,2017-01-12 13:47,18.6,2017-01-12 23:44,76,2.3,80,0.0,0.3,24.9976,9.7
2569,1,13,1016.2,15.9,18.6,2017-01-13 00:01,14.3,2017-01-13 23:45,80,2.5,80,7.5,0.0,24.9976,9.7
2570,1,14,1019.8,13.9,15.3,2017-01-14 16:35,12.6,2017-01-14 08:17,78,3.0,80,11.0,0.0,24.9976,9.7
2571,1,15,1021.1,14.2,14.9,2017-01-15 10:35,13.5,2017-01-15 00:04,77,3.1,70,0.5,0.0,24.9976,9.7
2572,1,16,1021.2,15.3,16.5,2017-01-16 11:46,13.8,2017-01-16 06:36,75,3.2,70,1.0,0.0,24.9976,9.7
2573,1,17,1020.2,19.3,23.9,2017-01-17 12:54,15.9,2017-01-17 04:38,71,2.7,80,0.0,4.5,24.9976,9.7
2574,1,18,1020.5,19.8,24.0,2017-01-18 12:25,17.4,2017-01-18 01:43,81,1.0,210,0.0,1.2,24.9976,9.7
2575,1,19,1019.8,18.9,21.4,2017-01-19 14:36,17.0,2017-01-19 23:59,84,1.1,20,T,0.1,24.9976,9.7
2576,1,20,1024.7,13.8,17.0,2017-01-20 00:01,12.2,2017-01-20 15:26,75,2.8,70,2.5,0.0,24.9976,9.7
2577,1,21,1025.6,14.0,15.5,2017-01-21 13:46,12.4,2017-01-21 02:52,69,2.2,70,0.0,0.0,24.9976,9.7
2578,1,22,1027.4,14.7,17.7,2017-01-22 12:06,13.4,2017-01-22 23:51,59,3.3,70,0.0,6.2,24.9976,9.7
2579,1,23,1027.6,14.6,15.8,2017-01-23 11:30,13.5,2017-01-23 00:01,60,3.3,70,0.0,0.0,24.9976,9.7
2580,1,24,1027.4,14.6,17.0,2017-01-24 11:42,14.0,2017-01-24 02:30,73,3.7,70,0.0,0.1,24.9976,9.7
2581,1,25,1026.2,15.4,17.0,2017-01-25 13:27,14.0,2017-01-25 00:35,74,2.4,70,T,0.0,24.9976,9.7
2582,1,26,1024.1,16.2,18.9,2017-01-26 15:02,13.9,2017-01-26 03:56,65,3.0,70,0.0,4.5,24.9976,9.7
2583,1,27,1021.9,17.8,24.4,2017-01-27 12:34,11.9,2017-01-27 07:19,69,2.1,80,T,3.5,24.9976,9.7
2584,1,28,1017.7,20.1,25.8,2017-01-28 14:18,16.7,2017-01-28 07:12,72,1.4,70,T,6.7,24.9976,9.7
2585,1,29,1016.4,20.1,25.8,2017-01-29 15:01,15.9,2017-01-29 02:05,75,1.1,200,0.0,2.0,24.9976,9.7
2586,1,30,1020.4,17.4,20.5,2017-01-30 07:46,14.4,2017-01-30 22:41,78,3.1,80,0.0,0.0,24.9976,9.7
2587,1,31,1020.7,16.5,19.5,2017-01-31 13:30,14.3,2017-01-31 01:00,74,4.5,70,0.0,2.7,24.9976,9.7
2588,2,1,1022.6,17.2,18.4,2017-02-01 12:55,15.1,2017-02-01 23:06,73,3.8,80,0.0,0.0,24.9976,9.7
2589,2,2,1024.0,15.6,16.3,2017-02-02 23:35,14.8,2017-02-02 05:57,71,3.8,80,0.0,0.0,24.9976,9.7
2590,2,3,1018.3,19.7,24.6,2017-02-03 13:13,15.9,2017-02-03 01:02,65,2.8,70,0.0,4.6,24.9976,9.7
2591,2,4,1014.5,19.2,24.2,2017-02-04 14:09,16.6,2017-02-04 07:04,76,0.9,200,0.0,1.1,24.9976,9.7
2592,2,5,1014.1,19.0,23.3,2017-02-05 13:30,16.7,2017-02-05 01:40,74,2.3,80,0.4,0.8,24.9976,9.7
2593,2,6,1017.3,17.8,20.0,2017-02-06 14:15,16.4,2017-02-06 21:46,60,4.7,80,0.0,0.5,24.9976,9.7
2594,2,7,1017.2,18.0,20.8,2017-02-07 11:56,16.7,2017-02-07 04:38,58,4.6,70,0.0,7.5,24.9976,9.7
2595,2,8,1015.2,17.3,22.2,2017-02-08 11:00,14.6,2017-02-08 04:18,72,1.7,190,T,0.6,24.9976,9.7
2596,2,9,1021.0,11.4,14.8,2017-02-09 00:01,10.4,2017-02-09 19:46,66,2.8,40,2.0,0.0,24.9976,9.7
2597,2,10,1023.9,11.7,13.6,2017-02-10 13:41,10.5,2017-02-10 03:47,52,2.8,70,0.0,0.1,24.9976,9.7
2598,2,11,1027.0,12.3,13.9,2017-02-11 12:33,11.6,2017-02-11 23:36,52,3.0,80,0.0,0.0,24.9976,9.7
2599,2,12,1026.6,14.3,16.5,2017-02-12 13:45,11.7,2017-02-12 05:32,58,2.2,70,0.0,0.0,24.9976,9.7
2600,2,13,1027.5,16.2,19.8,2017-02-13 11:59,13.8,2017-02-13 06:20,59,2.7,70,0.0,3.5,24.9976,9.7
2601,2,14,1028.9,17.0,21.3,2017-02-14 13:18,14.6,2017-02-14 05:43,52,3.5,70,0.0,7.7,24.9976,9.7
2602,2,15,1024.6,19.2,25.3,2017-02-15 13:06,15.0,2017-02-15 23:33,55,1.7,60,0.0,3.7,24.9976,9.7
2603,2,16,1020.6,17.9,26.7,2017-02-16 13:49,12.9,2017-02-16 06:20,61,1.4,200,0.0,7.6,24.9976,9.7
2604,2,17,1020.4,19.4,27.6,2017-02-17 13:11,13.1,2017-02-17 06:23,64,1.1,80,0.0,5.5,24.9976,9.7
2605,2,18,1022.0,19.2,23.7,2017-02-18 11:22,16.1,2017-02-18 02:45,70,2.6,70,0.0,1.6,24.9976,9.7
2606,2,19,1016.5,21.2,28.0,2017-02-19 13:08,17.4,2017-02-19 23:02,60,2.2,70,0.0,4.9,24.9976,9.7
2607,2,20,1015.0,20.2,25.9,2017-02-20 12:22,17.1,2017-02-20 01:02,69,1.6,70,0.5,1.1,24.9976,9.7
2608,2,21,1018.3,20.1,23.6,2017-02-21 21:26,16.9,2017-02-21 06:15,70,4.1,70,0.0,6.2,24.9976,9.7
2609,2,22,1014.7,19.3,22.8,2017-02-22 11:24,16.0,2017-02-22 06:14,83,0.9,40,18.0,0.4,24.9976,9.7
2610,2,23,1018.8,15.8,18.9,2017-02-23 00:01,12.5,2017-02-23 22:12,79,2.9,70,1.5,0.0,24.9976,9.7
2611,2,24,1022.0,12.9,14.0,2017-02-24 09:46,11.5,2017-02-24 16:46,85,2.0,70,42.0,0.0,24.9976,9.7
2612,2,25,1019.3,14.2,14.9,2017-02-25 11:18,13.3,2017-02-25 00:02,90,1.8,70,39.5,0.0,24.9976,9.7
2613,2,26,1021.5,13.1,14.7,2017-02-26 00:01,11.9,2017-02-26 06:16,85,1.4,40,19.5,0.0,24.9976,9.7
2614,2,27,1022.5,15.1,16.2,2017-02-27 12:22,13.9,2017-02-27 00:11,65,2.2,70,0.0,0.0,24.9976,9.7
2615,2,28,1019.9,14.9,16.1,2017-02-28 01:32,14.2,2017-02-28 07:51,74,2.8,70,1.0,0.0,24.9976,9.7
2616,3,1,1017.8,16.1,19.1,2017-03-01 14:08,14.0,2017-03-01 04:21,73,1.0,200,0.5,0.0,24.9976,9.7
2617,3,2,1020.0,14.3,16.2,2017-03-02 10:00,12.3,2017-03-02 04:13,61,3.1,80,0.0,0.6,24.9976,9.7
2618,3,3,1016.5,17.0,21.4,2017-03-03 12:10,13.1,2017-03-03 00:01,59,2.7,70,0.0,2.9,24.9976,9.7
2619,3,4,1013.8,18.0,22.4,2017-03-04 13:36,15.0,2017-03-04 06:37,73,0.7,50,T,1.9,24.9976,9.7
2620,3,5,1011.1,19.9,26.1,2017-03-05 13:49,15.0,2017-03-05 05:35,73,0.8,210,0.0,2.8,24.9976,9.7
2621,3,6,1014.8,15.5,20.0,2017-03-06 00:05,14.4,2017-03-06 16:55,77,1.6,30,25.0,0.0,24.9976,9.7
2622,3,7,1017.7,14.0,15.5,2017-03-07 09:48,12.3,2017-03-07 19:10,68,2.2,70,9.0,0.0,24.9976,9.7
2623,3,8,1018.0,14.0,14.8,2017-03-08 08:29,12.9,2017-03-08 18:40,73,1.8,60,2.5,0.0,24.9976,9.7
2624,3,9,1016.2,16.1,17.6,2017-03-09 10:48,14.7,2017-03-09 00:01,70,3.4,60,T,0.0,24.9976,9.7
2625,3,10,1012.7,17.4,18.3,2017-03-10 13:04,16.6,2017-03-10 05:29,88,1.7,70,28.0,0.0,24.9976,9.7
2626,3,11,1014.2,20.2,24.3,2017-03-11 13:52,16.5,2017-03-11 00:14,74,2.8,70,3.0,3.9,24.9976,9.7
2627,3,12,1012.4,21.5,28.3,2017-03-12 13:42,18.2,2017-03-12 06:53,73,1.3,230,0.0,4.7,24.9976,9.7
2628,3,13,1011.6,18.4,21.3,2017-03-13 08:35,14.3,2017-03-13 23:59,83,1.2,50,8.5,0.0,24.9976,9.7
2629,3,14,1019.3,14.0,14.7,2017-03-14 15:29,12.9,2017-03-14 06:42,73,2.1,80,9.5,0.0,24.9976,9.7
2630,3,15,1019.0,16.0,17.3,2017-03-15 12:11,14.5,2017-03-15 00:03,60,3.2,70,0.0,0.0,24.9976,9.7
2631,3,16,1016.7,15.9,17.8,2017-03-16 12:12,14.3,2017-03-16 05:21,82,0.7,70,21.5,0.0,24.9976,9.7
2632,3,17,1017.7,18.4,22.0,2017-03-17 11:21,15.5,2017-03-17 00:15,79,2.6,70,2.5,2.3,24.9976,9.7
2633,3,18,1018.0,20.0,26.3,2017-03-18 14:01,17.4,2017-03-18 05:50,76,1.1,50,T,2.4,24.9976,9.7
2634,3,19,1017.8,19.7,22.0,2017-03-19 14:07,17.9,2017-03-19 06:33,79,1.6,70,4.0,0.1,24.9976,9.7
2635,3,20,1013.9,21.5,25.3,2017-03-20 15:05,18.3,2017-03-20 05:47,77,0.8,220,0.0,0.8,24.9976,9.7
2636,3,21,1016.7,18.8,21.1,2017-03-21 02:50,16.7,2017-03-21 18:23,75,3.2,70,0.0,0.0,24.9976,9.7
2637,3,22,1013.3,21.0,26.5,2017-03-22 12:43,17.4,2017-03-22 23:58,69,2.5,70,2.0,0.9,24.9976,9.7
2638,3,23,1015.6,18.7,22.5,2017-03-23 14:45,16.7,2017-03-23 01:57,75,1.8,80,5.5,1.4,24.9976,9.7
2639,3,24,1015.1,21.1,26.1,2017-03-24 13:03,17.8,2017-03-24 05:10,63,2.3,70,0.0,7.1,24.9976,9.7
2640,3,25,1017.9,16.1,20.3,2017-03-25 00:01,13.6,2017-03-25 22:16,81,1.4,50,37.0,0.0,24.9976,9.7
2641,3,26,1022.4,14.3,15.5,2017-03-26 16:29,12.8,2017-03-26 04:50,73,1.5,70,16.0,0.0,24.9976,9.7
2642,3,27,1022.1,19.0,24.9,2017-03-27 13:32,11.4,2017-03-27 05:50,51,3.5,70,0.0,9.9,24.9976,9.7
2643,3,28,1018.7,20.9,27.2,2017-03-28 12:13,13.5,2017-03-28 06:02,56,1.7,70,0.0,8.4,24.9976,9.7
2644,3,29,1019.0,21.2,27.7,2017-03-29 13:19,16.1,2017-03-29 05:48,62,1.4,60,0.0,4.6,24.9976,9.7
2645,3,30,1016.4,22.0,28.3,2017-03-30 13:07,17.1,2017-03-30 05:39,68,1.0,190,0.0,4.0,24.9976,9.7
2646,3,31,1015.1,18.4,27.1,2017-03-31 10:01,13.4,2017-03-31 23:51,75,1.5,70,30.5,1.1,24.9976,9.7
2647,4,1,1020.6,15.3,19.8,2017-04-01 14:40,11.9,2017-04-01 23:54,65,1.5,70,14.0,4.0,24.9976,9.7
2648,4,2,1022.1,16.8,22.9,2017-04-02 13:15,9.8,2017-04-02 05:14,49,2.4,70,0.0,10.6,24.9976,9.7
2649,4,3,1020.7,19.8,25.2,2017-04-03 12:26,15.4,2017-04-03 05:14,46,3.1,70,0.0,9.5,24.9976,9.7
2650,4,4,1017.8,21.1,27.5,2017-04-04 14:07,14.3,2017-04-04 05:58,56,1.4,70,0.0,7.9,24.9976,9.7
2651,4,5,1014.9,22.5,29.0,2017-04-05 13:11,16.4,2017-04-05 05:37,59,1.0,200,0.0,8.8,24.9976,9.7
2652,4,6,1012.6,22.7,26.0,2017-04-06 11:07,19.0,2017-04-06 05:38,64,0.8,190,0.0,1.4,24.9976,9.7
2653,4,7,1011.9,24.0,29.3,2017-04-07 14:34,20.6,2017-04-07 06:03,69,1.2,220,T,3.1,24.9976,9.7
2654,4,8,1011.5,25.1,31.3,2017-04-08 11:54,20.1,2017-04-08 04:33,69,0.9,200,0.0,5.7,24.9976,9.7
2655,4,9,1007.2,26.1,32.2,2017-04-09 13:11,21.9,2017-04-09 06:04,70,0.9,70,0.0,3.6,24.9976,9.7
2656,4,10,1003.8,28.2,34.9,2017-04-10 12:51,22.4,2017-04-10 05:08,59,2.4,230,0.0,9.8,24.9976,9.7
2657,4,11,1008.4,20.9,25.8,2017-04-11 00:01,17.9,2017-04-11 23:53,73,2.6,70,15.5,0.0,24.9976,9.7
2658,4,12,1014.7,17.9,18.6,2017-04-12 11:47,16.9,2017-04-12 21:10,75,3.1,70,17.0,0.0,24.9976,9.7
2659,4,13,1016.3,19.2,22.4,2017-04-13 11:52,16.8,2017-04-13 03:44,67,2.7,70,6.0,0.1,24.9976,9.7
2660,4,14,1013.8,21.1,24.2,2017-04-14 14:55,18.2,2017-04-14 02:10,79,0.5,80,T,0.0,24.9976,9.7
2661,4,15,1012.7,24.0,29.5,2017-04-15 11:54,18.5,2017-04-15 05:26,77,0.7,50,0.0,3.6,24.9976,9.7
2662,4,16,1012.3,25.2,32.3,2017-04-16 13:19,22.0,2017-04-16 04:41,73,0.9,210,0.3,2.2,24.9976,9.7
2663,4,17,1007.9,26.8,32.6,2017-04-17 14:45,22.5,2017-04-17 02:49,67,1.5,240,0.0,4.8,24.9976,9.7
2664,4,18,1006.3,26.3,28.4,2017-04-18 11:59,24.4,2017-04-18 02:02,71,1.4,270,0.0,0.1,24.9976,9.7
2665,4,19,1009.0,25.5,30.3,2017-04-19 10:38,23.4,2017-04-19 19:28,80,1.1,60,4.3,0.6,24.9976,9.7
2666,4,20,1008.4,25.4,28.8,2017-04-20 15:00,22.3,2017-04-20 04:28,80,1.1,240,1.4,1.5,24.9976,9.7
2667,4,21,1007.9,24.8,31.5,2017-04-21 12:45,18.5,2017-04-21 23:48,80,1.5,70,33.0,2.9,24.9976,9.7
2668,4,22,1013.2,17.7,18.8,2017-04-22 00:30,16.4,2017-04-22 22:33,84,1.6,70,10.0,0.0,24.9976,9.7
2669,4,23,1014.4,20.0,22.8,2017-04-23 13:12,16.9,2017-04-23 00:01,62,3.2,70,T,0.1,24.9976,9.7
2670,4,24,1013.8,21.2,23.7,2017-04-24 16:51,19.0,2017-04-24 06:00,80,1.5,70,1.2,0.0,24.9976,9.7
2671,4,25,1011.9,23.3,28.5,2017-04-25 14:53,18.7,2017-04-25 04:10,81,0.7,200,T,0.3,24.9976,9.7
2672,4,26,1010.2,23.8,29.3,2017-04-26 14:03,20.2,2017-04-26 21:28,82,1.3,70,2.0,0.6,24.9976,9.7
2673,4,27,1014.0,17.7,20.3,2017-04-27 00:03,15.4,2017-04-27 19:29,83,2.5,80,21.0,0.0,24.9976,9.7
2674,4,28,1014.1,19.5,23.9,2017-04-28 12:24,15.4,2017-04-28 05:46,58,2.8,70,0.0,9.7,24.9976,9.7
2675,4,29,1013.1,21.2,27.7,2017-04-29 13:01,13.1,2017-04-29 05:12,57,2.2,70,0.0,11.9,24.9976,9.7
2676,4,30,1012.4,23.3,29.7,2017-04-30 12:06,17.7,2017-04-30 04:36,65,1.2,70,0.0,9.4,24.9976,9.7
2677,5,1,1012.5,24.6,31.2,2017-05-01 12:46,18.7,2017-05-01 05:34,65,1.2,220,0.0,8.2,24.9976,9.7
2678,5,2,1011.8,25.0,30.2,2017-05-02 13:09,21.6,2017-05-02 06:22,72,0.9,200,0.8,1.4,24.9976,9.7
2679,5,3,1011.6,25.7,30.5,2017-05-03 13:37,23.1,2017-05-03 05:11,76,1.5,70,0.5,4.9,24.9976,9.7
2680,5,4,1010.8,26.7,31.2,2017-05-04 13:06,22.9,2017-05-04 03:14,74,1.1,230,0.0,4.9,24.9976,9.7
2681,5,5,1012.7,26.8,31.1,2017-05-05 12:59,24.0,2017-05-05 03:52,77,1.0,70,0.5,2.6,24.9976,9.7
2682,5,6,1015.0,24.5,27.3,2017-05-06 12:17,22.8,2017-05-06 23:21,79,2.3,70,0.0,0.6,24.9976,9.7
2683,5,7,1014.3,24.1,27.1,2017-05-07 12:58,22.6,2017-05-07 00:56,74,3.5,70,0.0,5.1,24.9976,9.7
2684,5,8,1010.4,26.3,31.3,2017-05-08 10:50,21.3,2017-05-08 05:20,73,0.9,200,0.0,4.7,24.9976,9.7
2685,5,9,1010.7,25.3,27.7,2017-05-09 11:49,23.0,2017-05-09 04:13,81,1.1,190,1.2,0.8,24.9976,9.7
2686,5,10,1012.6,28.3,34.0,2017-05-10 13:44,22.4,2017-05-10 05:13,69,1.8,70,0.0,9.8,24.9976,9.7
2687,5,11,1012.6,28.0,34.0,2017-05-11 12:07,24.5,2017-05-11 04:38,71,1.1,190,0.0,3.6,24.9976,9.7
2688,5,12,1009.1,27.2,31.7,2017-05-12 13:06,24.2,2017-05-12 02:34,75,1.0,80,0.4,0.6,24.9976,9.7
2689,5,13,1008.2,25.4,26.5,2017-05-13 05:36,23.9,2017-05-13 23:00,82,1.2,60,9.0,0.0,24.9976,9.7
2690,5,14,1009.6,26.7,32.1,2017-05-14 13:19,23.0,2017-05-14 05:22,74,1.4,70,0.0,5.1,24.9976,9.7
2691,5,15,1008.8,25.5,32.0,2017-05-15 11:50,21.1,2017-05-15 22:50,79,1.6,70,52.0,5.8,24.9976,9.7
2692,5,16,1008.0,21.1,22.2,2017-05-16 10:08,20.2,2017-05-16 20:10,89,1.1,70,42.5,0.0,24.9976,9.7
2693,5,17,1009.2,23.3,27.1,2017-05-17 12:33,20.3,2017-05-17 05:05,76,2.5,70,5.0,3.3,24.9976,9.7
2694,5,18,1011.4,26.2,30.2,2017-05-18 11:42,23.1,2017-05-18 00:34,66,3.1,70,0.0,7.7,24.9976,9.7
2695,5,19,1010.8,25.0,27.9,2017-05-19 11:43,22.2,2017-05-19 20:51,73,2.5,60,4.5,0.0,24.9976,9.7
2696,5,20,1007.8,25.1,29.1,2017-05-20 12:29,21.6,2017-05-20 06:24,73,2.0,70,1.5,1.9,24.9976,9.7
2697,5,21,1006.9,25.5,28.7,2017-05-21 10:35,23.9,2017-05-21 03:50,77,3.0,70,0.0,3.7,24.9976,9.7
2698,5,22,1007.3,26.7,29.9,2017-05-22 14:34,24.4,2017-05-22 01:22,74,2.3,70,0.0,1.2,24.9976,9.7
2699,5,23,1006.7,27.7,31.5,2017-05-23 11:48,23.8,2017-05-23 03:13,75,1.1,230,0.0,4.6,24.9976,9.7
2700,5,24,1005.4,26.8,32.7,2017-05-24 11:32,22.3,2017-05-24 22:43,79,1.8,70,16.5,1.6,24.9976,9.7
2701,5,25,1008.4,22.8,24.2,2017-05-25 13:17,21.8,2017-05-25 22:09,81,1.7,70,2.0,0.0,24.9976,9.7
2702,5,26,1009.7,23.7,26.3,2017-05-26 11:45,21.8,2017-05-26 05:56,70,2.5,70,0.0,0.4,24.9976,9.7
2703,5,27,1009.5,22.9,25.9,2017-05-27 08:47,20.2,2017-05-27 15:42,75,3.9,70,9.5,0.2,24.9976,9.7
2704,5,28,1008.5,24.4,27.4,2017-05-28 10:31,22.0,2017-05-28 00:01,76,4.2,60,0.0,2.8,24.9976,9.7
2705,5,29,1008.7,26.8,31.1,2017-05-29 14:27,23.3,2017-05-29 00:23,74,3.6,70,0.0,9.6,24.9976,9.7
2706,5,30,1007.9,26.8,31.2,2017-05-30 11:29,24.7,2017-05-30 21:07,78,0.9,70,5.5,0.7,24.9976,9.7
2707,5,31,1003.8,28.3,33.9,2017-05-31 14:51,24.4,2017-05-31 01:24,77,1.9,240,1.5,5.5,24.9976,9.7
2708,6,1,1000.6,29.9,34.4,2017-06-01 14:15,25.9,2017-06-01 04:59,69,2.7,220,0.0,5.5,24.9976,9.7
2709,6,2,1000.9,26.1,30.2,2017-06-02 09:32,23.9,2017-06-02 22:43,89,1.9,220,144.5,0.0,24.9976,9.7
2710,6,3,1003.4,24.6,26.7,2017-06-03 09:15,23.7,2017-06-03 20:14,92,0.8,70,160.0,0.0,24.9976,9.7
2711,6,4,1004.9,25.5,28.3,2017-06-04 11:05,23.8,2017-06-04 04:34,88,0.7,280,17.0,0.0,24.9976,9.7
2712,6,5,1007.5,27.8,31.8,2017-06-05 13:38,24.6,2017-06-05 00:03,81,0.8,250,0.0,2.2,24.9976,9.7
2713,6,6,1009.0,29.2,34.3,2017-06-06 11:51,25.3,2017-06-06 04:46,77,1.0,200,T,6.1,24.9976,9.7
2714,6,7,1009.3,30.2,35.1,2017-06-07 14:16,25.7,2017-06-07 05:03,73,1.3,200,0.0,10.8,24.9976,9.7
2715,6,8,1009.7,29.5,34.0,2017-06-08 11:28,26.5,2017-06-08 04:55,74,1.2,70,0.0,6.4,24.9976,9.7
2716,6,9,1008.9,29.7,34.0,2017-06-09 12:37,25.7,2017-06-09 04:07,72,1.6,190,0.0,7.9,24.9976,9.7
2717,6,10,1007.8,29.2,34.6,2017-06-10 12:24,25.9,2017-06-10 04:46,76,1.3,210,1.0,5.7,24.9976,9.7
2718,6,11,1007.0,28.6,35.8,2017-06-11 12:37,25.9,2017-06-11 21:54,80,1.3,210,6.0,6.9,24.9976,9.7
2719,6,12,1007.9,27.5,34.9,2017-06-12 12:06,24.8,2017-06-12 18:38,82,1.2,220,15.5,2.6,24.9976,9.7
2720,6,13,1007.7,28.0,34.9,2017-06-13 11:01,25.0,2017-06-13 01:58,81,1.0,40,44.0,4.1,24.9976,9.7
2721,6,14,1007.0,25.1,26.9,2017-06-14 04:33,23.4,2017-06-14 23:59,89,1.7,210,62.5,0.0,24.9976,9.7
2722,6,15,1008.2,22.9,23.6,2017-06-15 00:03,22.3,2017-06-15 08:08,90,1.7,70,45.5,0.0,24.9976,9.7
2723,6,16,1005.1,24.2,27.3,2017-06-16 12:49,22.5,2017-06-16 00:20,91,0.7,70,35.5,0.0,24.9976,9.7
2724,6,17,1004.4,23.8,25.8,2017-06-17 10:49,22.5,2017-06-17 18:38,91,1.4,60,62.5,0.0,24.9976,9.7
2725,6,18,1005.6,24.2,26.9,2017-06-18 13:42,22.8,2017-06-18 00:18,90,0.8,50,18.5,0.0,24.9976,9.7
2726,6,19,1005.1,26.3,30.5,2017-06-19 13:57,23.3,2017-06-19 01:39,86,0.7,220,1.5,0.5,24.9976,9.7
2727,6,20,1003.5,28.6,34.8,2017-06-20 14:23,24.4,2017-06-20 05:08,71,1.5,220,0.0,2.0,24.9976,9.7
2728,6,21,1005.3,29.2,34.0,2017-06-21 13:40,25.5,2017-06-21 05:10,75,1.3,240,T,2.5,24.9976,9.7
2729,6,22,1007.3,29.7,35.2,2017-06-22 12:29,25.3,2017-06-22 04:42,74,1.1,250,0.0,7.4,24.9976,9.7
2730,6,23,1006.6,29.9,34.8,2017-06-23 11:34,25.9,2017-06-23 05:11,74,1.5,200,0.0,8.8,24.9976,9.7
2731,6,24,1004.5,30.1,35.2,2017-06-24 11:40,25.5,2017-06-24 05:20,72,2.3,220,0.0,9.8,24.9976,9.7
2732,6,25,1004.4,30.3,34.7,2017-06-25 12:48,26.6,2017-06-25 05:37,71,2.2,220,0.0,6.3,24.9976,9.7
2733,6,26,1006.3,30.8,36.2,2017-06-26 13:30,26.6,2017-06-26 04:44,70,2.3,220,0.0,7.9,24.9976,9.7
2734,6,27,1008.6,30.0,35.0,2017-06-27 12:22,27.2,2017-06-27 23:16,74,1.8,240,T,5.9,24.9976,9.7
2735,6,28,1009.5,29.7,35.4,2017-06-28 12:50,25.8,2017-06-28 04:35,75,1.3,190,T,6.4,24.9976,9.7
2736,6,29,1009.0,28.8,34.2,2017-06-29 11:57,24.4,2017-06-29 14:56,76,1.0,190,30.5,6.5,24.9976,9.7
2737,6,30,1008.3,28.1,34.6,2017-06-30 12:08,25.4,2017-06-30 05:51,80,1.0,200,28.5,5.6,24.9976,9.7
2738,7,1,1007.7,28.1,35.9,2017-07-01 12:30,25.2,2017-07-01 15:49,81,1.2,200,37.0,6.9,24.9976,9.7
2739,7,2,1007.4,28.9,35.3,2017-07-02 11:46,24.3,2017-07-02 04:46,77,1.3,210,0.0,8.5,24.9976,9.7
2740,7,3,1007.2,28.9,35.5,2017-07-03 12:15,25.5,2017-07-03 15:11,77,1.3,220,2.5,8.5,24.9976,9.7
2741,7,4,1009.2,28.5,34.6,2017-07-04 11:37,25.7,2017-07-04 04:57,78,1.2,200,3.0,5.6,24.9976,9.7
2742,7,5,1010.5,29.0,35.5,2017-07-05 12:22,25.0,2017-07-05 03:22,75,1.5,190,0.0,6.0,24.9976,9.7
2743,7,6,1009.6,29.2,35.1,2017-07-06 14:16,26.3,2017-07-06 05:23,76,1.1,200,0.1,5.7,24.9976,9.7
2744,7,7,1010.6,27.9,34.2,2017-07-07 12:03,24.4,2017-07-07 17:07,80,1.1,210,29.5,1.5,24.9976,9.7
2745,7,8,1010.8,27.9,34.4,2017-07-08 12:54,24.4,2017-07-08 03:59,79,1.0,200,3.0,3.4,24.9976,9.7
2746,7,9,1009.6,28.5,35.2,2017-07-09 14:10,25.2,2017-07-09 05:06,81,1.1,230,11.0,6.0,24.9976,9.7
2747,7,10,1008.0,29.4,34.8,2017-07-10 12:04,26.1,2017-07-10 04:51,80,0.8,210,2.5,5.6,24.9976,9.7
2748,7,11,1009.9,28.4,34.8,2017-07-11 12:06,26.2,2017-07-11 23:57,81,1.0,210,1.5,5.2,24.9976,9.7
2749,7,12,1010.8,28.6,34.6,2017-07-12 11:37,25.5,2017-07-12 04:36,83,1.2,190,55.0,5.9,24.9976,9.7
2750,7,13,1008.6,30.2,35.3,2017-07-13 13:42,25.7,2017-07-13 05:24,73,1.1,190,0.0,9.6,24.9976,9.7
2751,7,14,1008.2,30.0,35.1,2017-07-14 12:08,26.2,2017-07-14 04:48,70,1.1,190,0.0,5.8,24.9976,9.7
2752,7,15,1008.6,30.7,34.8,2017-07-15 14:05,27.6,2017-07-15 03:46,65,1.4,70,0.0,8.3,24.9976,9.7
2753,7,16,1009.0,30.7,35.6,2017-07-16 12:59,26.4,2017-07-16 05:01,66,1.1,200,0.0,8.9,24.9976,9.7
2754,7,17,1011.0,30.5,35.8,2017-07-17 13:08,26.6,2017-07-17 06:08,66,1.0,70,0.0,1.9,24.9976,9.7
